politics,Депутат назвал слова экс-главы ЦРУ о Путине провокацией,"Он подчеркнул, что Россия не будет ""бессловесно созерцать кувыркания вокруг своих границ"".Ранее бывший директор ЦРУ Дэвид Петреус назвал президента России Владимира Путина ""самым большим подарком"" для НАТО. Об этом он заявил на конференции Raisina Dialogue, организованной в Индии аналитическим центром Observer Research Foundation при поддержке индийского правительства. По словам Петреуса, приход Путина к власти дал альянсу ""новый повод к существованию"".""Кроме как безответственным его назвать нельзя. Путин, как президент страны, вынужден отвечать на те действия, которые с подачи американцев предпринимают члены альянса. Это конкретно сказано было в прошлом году на итоговой коллегии министерства обороны. В разы увеличилось количество учений, увеличился масштаб участников этих учений, особенно в Норвегии... Они хотят, чтобы мы так же бессловесно созерцали на их кувыркания вокруг наших границ? Не будем мы этого делать"", - сказал Шаманов РИА Новости.""Путин им ясно показал, что Россия не собирается их уговаривать. У России есть средства, которые по крайней мере должны были заставить задуматься, что просто так с кондачка с Россией сегодня разговаривать нельзя. Поэтому главный шпион Америки просто занимается такой словесной провокацией, за которой вообще ничего не стоит"", - подчеркнул глава думского комитета."
politics,Не до санкций. В США не приняли новые антироссийские меры,"Американский сенат Впрочем, пока не похоже на то, чтобы США чувствовали себя в опасности: без спросу влезли в чужую страну, бомбили там все что ни попадя, потом пообещали уйти, но не сказали, когда именно, – наверное, именно так ведут себя те, кому нужно защищаться на чужой территории. Вообще, лучший способ защиты в такой ситуации – это вернуться на свою территорию, тогда на Ближнем Востоке ничего угрожать не будет.Но это пока – вопрос десятый. Сначала надо начать разговаривать, для этого нужно преодолеть ""шатдаун"", а для этого – договориться по бюджету, то есть решить вопрос с мексиканской стеной, что значит – понять кто кого: Трамп или все остальные. То есть для того, чтобы страна проводила взвешенную политику, ее властям надо или примириться с тем фактом, что президент – Дональд Трамп, или избавиться от него. Еще с начала избирательной кампании он раздражает не только демократов, но и часть республиканцев, и чем дольше он президент – тем больше к нему претензий. Но и импичмент объявить не получается – дело о загадочных связях с Россией буксует, экономические успехи вроде есть, его электорат тоже, кажется, доволен, и совокупность всех обвинений на импичмент не тянет.Так и стоят, сцепившись рогами, Трамп с одной стороны, остальные американские политики – с другой. Кто и в какую сторону сдвинется первым – непонятно. "
politics,Делегация парламентариев из Ирландии планирует посетить Россию в феврале,"Визит ирландских парламентариев будет обсуждаться в среду на заседании совета Госдумы. Согласно повестке заседания, опубликованной в думской базе данных, визит ирландской делегации запланирован на 11-13 февраля, она, предположительно, будет состоять из семи человек.Как сообщил Морозов, вопрос об обмене визитами прорабатывался больше года.""Это вновь созданная группа, в прошлом году мы ее создали, начали устанавливать контакты при помощи ирландского посольства в Москве и посольства России в Дублине и договорились с ирландскими коллегами о начале межпарламентского диалога и обмене визитами. Первый визит ирландской делегации планируется в феврале, ответный визит нашей группы дружбы планируется в июне"", - заявил Морозов, который является координатором депутатской группы по связям с парламентом Ирландии.По его словам, в ходе встречи будет обсуждаться актуальная повестка двусторонних отношений. Отвечая на вопрос о том, будет ли на переговорах подниматься тема подозрений в шпионаже в России Уилана, Морозов заявил, что этот вопрос не относится к компетенции парламентариев.""Этот вопрос не относится к нашей компетенции, я надеюсь, что подобные вещи не омрачат наше сотрудничество, поскольку у нас есть точки соприкосновения. Я думаю, что нам будет, о чем поговорить помимо этого"", - отметил депутат Госдумы.Ранее ФСБ сообщило, что задержало в Москве при проведении шпионской акции гражданина США Пола Уилана, возбуждено уголовное дело. Как сообщил РИА Новости представитель госдепартамента, США подтверждают, что МИД РФ официально уведомил их о задержании американского гражданина в Москве. Он отказался предоставить дополнительные детали, сославшись на соображения конфиденциальности. По словам брата Уилана, задержанный является бывшим морским пехотинцем и ездил в Москву на свадьбу."
politics,Медведев назначил заместителем главы РАР Ирину Голосную,"""Назначить Голосную Ирину Геннадьевну заместителем руководителя Федеральной службы по регулированию алкогольного рынка"", - сказано в документе.Голосная была назначена руководителем Межрегионального управления Росалкогольрегулирования по Центральному федеральному округу в 2017 году, до этого с 2011 была заместителем главы межрегионального ведомства. С 2002 по 2011 год работала ведущим и главным специалистом, а также начальником контрольно-ревизионного управления ФГУП ""Росспиртпром""."
politics,Песков рассказал о подготовке визита Эрдогана в Россию,"""В достаточно ближней перспективе, если не в ближайшей, мы ожидаем и готовим такой визит. Вместе с тем, пока каких-либо дат не определено"", - сказал Песков, отвечая на вопрос о сроках визита Эрдогана в РФ.Ранее пресс-служба президента Турции сообщила, что глава государства намерен в январе нанести визит в Россию.В конце декабря Эрдоган говорил о намерении посетить в ближайшие дни посетить Москву с визитом и встретиться с Владимиром Путиным для обсуждения ситуации в Сирии. Эрдоган отмечал, что накануне его визита Россию посетит турецкая делегация.Двадцать девятого декабря Россия и Турция обсудили вопросы борьбы с терроризмом в Сирии на встрече в формате ""2+2"" с участием министров обороны и иностранных дел двух стран. Глава МИД Турции Мевлют Чавушоглу заявил, что Турция намерена продолжить ""активную работу и координацию"" с российскими коллегами, чтобы ускорить приближение политического урегулирования в САР."
politics,"Политолог назвал ""болевую точку"" в противостоянии Трампа с конгрессом ","Президент США Дональд Трамп заявил, что стена на границе с Мексикой ""быстро себя окупит"", в том числе с помощью выгодных торговых соглашений между двумя странами.""Стена на границе очень быстро себя окупит. Стоимость нелегальных наркотиков (попадающих в США) превышает 500 млрд долларов в год – гораздо больше, чем 5,7 млрд, которые мы запросили у конгресса (на строительство стены). Стена также будет оплачена опосредованно за счет нового торгового соглашения, которое мы подписали с Мексикой"", – заявил Трамп в телеобращении.Ряд министерств и ведомств США, включая госдепартамент, Минюст, МВБ, министерства транспорта и сельского хозяйства, сократили работу с 22 декабря. Трамп требует более 5 млрд долларов нового финансирования на безопасность границы, отказываясь в противном случае подписать бюджет. Демократы, которые получили большинство в палате представителей по результатам ноябрьских выборов, готовы выделить не более 1,3 млрд дополнительных средств.Трамп попытается добиться того, чтобы демократы пошли на попятную, считает доктор политических наук, профессор Тихоокеанского государственного университета Илдус Ярулин. Свое мнение он высказал в эфире радио Sputnik. ""Демократы ищут любые возможности как-то торпедировать деятельность Трампа. Не мытьем, так катанием они все равно хотят подвести все дело к импичменту. Трамп в видеообращении прямо обвинил демократов в том, что их не волнует проблема стены, а больше всего волнует он сам. Если сейчас Трамп сумеет добиться того, что демократы пойдут на попятную, и если он закончит строительство этой стены, то многие вещи будут решены: это проблема неконтролируемой миграции, проблема снижения рождаемости среди белого населения. С другой стороны, тот урон, который наносится экономике в связи с миграцией, тоже порождает определенное недовольство в США. И указывает на то, что президент вроде не в состоянии справиться с этой проблемой. Но Трамп в свое время обещал эту стену построить, и строить он ее будет, поскольку это обращение к основной части его избирателей, которые очень недовольны засильем мигрантов и теми расходами, которые США приходится нести"", – сказал Илдус Ярулин.При этом сама стена, по его мнению, только повод для противостояния президента и конгресса.""Демократы будут настаивать на своем, поскольку им выгодно, чтобы Трамп показал слабину. Если он откажется от строительства стены, значит, его можно будет дальше по разным поводам критиковать. Многое будет зависеть от переговоров в Пекине. Если команда переговорщиков сумеет договориться о прекращении торговой войны, это будет победой Трампа, хорошими новостями для экономики США. Тогда Трамп сможет победить демократов и в вопросе стены. Но пока у него нет серьезных побед на внешнеполитической арене, его с помощью этого вопроса постоянно будут терзать, чтобы он не смог плодотворно работать. Стена – это повод, она мало кого интересует. Это болевая точка, которая может вывести Трампа из состояния равновесия. Он будет бороться за эту стену, потому что для него это будет знаковая победа. Если он сумеет это сделать, тогда ему есть с чем идти на предстоящие выборы в 2020 году"", – считает Илдус Ярулин. "
politics,"Контроль за реализацией законов станет приоритетом Госдумы, заявил Володин ","В среду в Госдуме открылась весенняя сессия первым после новогодних праздников пленарным заседанием.""Если раньше в центре нашего внимания были вопросы разбора законодательных завалов, то сегодня на первый план выходит мониторинг и анализ правоприменительной практики... Говоря о новом приоритете, анализ и мониторинг правоприменительной практики, хотелось бы подчеркнуть и сказать следующее. У нас с вами не всегда принятый закон эффективно работает. Думаю, что и вы это знаете, и мы слышим критику в свой адрес, что закон приняли, но он не работает"", - сказал Володин.В качестве примера Володин напомнил о принятии закона ""Об ответственном обращении с животными"". Законопроект в первом чтении был принят еще семь лет назад. В декабре 2018 года законопроект прошел второе и третье чтения. Но многие подзаконные акты, которые должны быть изданы правительством, пока отсутствуют, поэтому Госдума установила срок на подготовку нормативно-правовых актов - 180 дней после принятия закона, напомнил председатель нижней палаты парламента. Он также отметил, что подобные ситуации происходят в том числе в связи с тем, что нет определенной нормативной базы или возникают проблемы, связанные с принятием подзаконных актов в регионах.""Нам необходимо выстроить систему, которая позволила бы через мониторинг и анализ правоприменения выйти на контроль за реализацией законов. Там, где закон несовершенен, вносить в него изменения, там где мы видим отсутствие нормативной базы, выходить на более эффективную работу вместе с правительством"", - сказал Володин.Говоря о контроле, Володин также заметил, что было бы правильно проводить выездные заседания в регионах с участием профильных комитетов по вопросам реализации национальных проектов, ""где, мы считаем, у нас есть необходимость дополнительного контроля рассмотрения вопросов как идет реализация национальных проектов"", - сказал он.Законопроект ""Об ответственном обращении с животными"" был внесен в Госдуму осенью 2010 года и принят в первом, концептуальном чтении в марте 2011 года. Осенью 2016 года президент России Владимир Путин обратил внимание на важность его принятия и дал соответствующее поручение правительству РФ. Планировалось, что инициатива будет рассмотрена во втором чтении в июне 2017 года. Госдума приняла закон об ответственном обращении с животными спустя 8 лет после его внесения в нижнюю палату парламента и с учетом пожеланий зоозащитных организаций."
politics,Володин открыл весеннюю сессию Госдумы,"Володин поздравил депутатов с наступившим Новым годом и назвал 2019 год особенным для России. По его словам, это год начала реализации национальных проектов, работы по повышению реальных доходов россиян, снижению в два раза уровня бедности, увеличению продолжительности жизни.Политик также добавил, что Госдуме необходимо завершить работу над обеспечением реализации послания президента РФ Федеральному Собранию.""Говоря о наших приоритетах в текущей сессии, коллеги, хочу подчеркнуть: мы должны завершить работу над законодательным обеспечением реализации послания президента Федеральному Собранию. Нам осталось принять всего 12 законов из 99. Из них 10 законопроектов прошли уже первое чтение, внесения ещё двух ожидаем от правительства"", - сказал Володин.В связи с этим он обратился к полпреду правительства в Госдуме Александру Синенко с просьбой ускорить внесение в ГД указанных законопроектов.После того, как председатель объявил об открытии весенней сессии, парламентарии стоя спели гимн Российской Федерации."
politics,Президент Мексики принял приглашение посетить Россию,"""Этот вопрос уже включен в двустороннюю повестку дня по обоюдной инициативе, Лопесу Обрадору направлено приглашение посетить Россию, и это приглашение принято. Пока нет речи о возможных сроках, так как это требует проработки, согласования и наполнения тематики визита"", - заявил Коронелли.Он сообщил также, что надеется на поступательное развитие двусторонних отношений при новой администрации Мексики, приступившей к своим обязанностям с 1 декабря. ""Развитие российско-мексиканских отношений и при предыдущих администрациях не было отягощено серьезными проблемами, будет преемственность, не боюсь здесь ошибиться. Новый президент Мексики однозначно обозначил настрой на дополнительную активизацию двусторонних отношений, что очень обнадеживает и дает основания полагать, что ряд зависших вопросов будут решаться достаточно оперативно"", - заметил дипломат.Говоря о переходе на безвизовый режим между двумя странами, Коронелли отметил, что большая часть региона Латинской Америки и Карибского бассейна уже входят в безвизовую зону, а исключение на материковой части - Белиз и Мексика. ""Лопес Обрадор мне сказал, что это соглашение будет первым, которое его правительство подпишет с Российской Федерацией"", - добавил посол.По словам Коронелли, российский проект соглашения о безвизовых поездках достаточно давно находится на рассмотрении мексиканской стороны. ""Не исключаю, что в него будут вноситься какие-то коррективы, изменения, так как практически любой межправительственный документ дорабатывается в процессе согласования, но слова Лопеса Обрадора звучали более чем обнадеживающе. Будем надеяться, что так и произойдет"", – сказал он."
politics,"Крышу совсем снесло. В Солсбери, наконец, все сошлось ","Как ни крути, а все равно мы виноваты. Мы ведь еще в марте предупредили, что крышу у них совсем снесет. Вот ее и сносят. Стало быть, мы все знали заранее. А заранее все знает только тот, кто сам все спланировал. Правда, что это будет так нелепо, у нас вряд ли додумались бы. Соседи Сергея Скрипаля в Солсбери получили извещения о том, что в ближайшее время британские военные начнут разбирать крыши дома горе-шпиона и его гаража. ""В целях предохранения от заражения местности"". Граждан попросили не беспокоиться, извинились за неудобства и пообещали сменить кровли за четыре месяца.Можно решить, что у них первое апреля. Не в том смысле, что 12 ударов Биг Бена в ночь на 30-е марта уже пробили, жесткий Brexit наступил, крысы разбежались, и от этого даже тыквы поехали. А в том, что это опять похоже на розыгрыш. Здесь он повторяется изо дня в день. И ладно если бы это был день сурка. А то – дурака. Хотя кое-что от кино в этом есть. От нашего кино. Это у нас лететь в Ленинград должен Павлик, а летят Руслан и Саша. Пусть, в Солсбери, но все равно как к себе домой. И если у нас Иван Васильевич меняет профессию, то и агенты ГРУ могут заняться фитнес-туризмом. А у кого ""по пьянке закрутилось и не выберешься""? Тоже ""Любовь и голубки"". Другое дело, что англичанам с их юмором нашу классику не понять. И эти люди еще удивляются, как мы можем каждый Новый год под одно и то же оливье смеяться над одними и теми же сюжетами. Хотя у самих, что ни день, то five o'clock. А с прошлого марта есть своя ""традиция такая"": каждый раз, когда над ними нависает дамоклов Brexit, отправлять всех в баню. Само собой, к русским. Вот и сейчас, как по команде. Стоило Терезе Мэй назвать 15 января датой решающего голосования в парламенте, как СМИ тут же выдали все, что у них осталось про Скрипалей.Не говорить же о том, что британские корпорации уже вывели из страны свыше 800 миллиардов фунтов стерлингов, а депутаты отчаянно требуют защитить их от противников развода с ЕС. А совсем не от российской угрозы. Подданным Ее Величества гораздо приятней будет узнать, что все детали отравления, наконец, известны. Все сошлось. К высшему российскому руководству. А Скрипали живут припеваючи где-то на юге, возможно, с новым лицом и новой работой. Хотя чего им бояться, если ""агентура ГРУ в Британии полностью разгромлена"". Вот только крышу перебрать осталось. И в этом, между прочим, есть своя логика. Если, например, точно знаешь, что ""новичок"" легче воздуха. Поэтому, на что бы его ни намазали: на ручку двери или на ножку стула, он все равно, минуя стены, поднимется на высоту. Где и затаится почти на год. И это тоже знать надо, что раньше ни-ни. Они, видимо, знают. Потому из всех средств химзащиты собираются использовать при демонтаже стропил только строительные леса. Вообще, дом Скрипаля хотели снести весь и сразу. Потом передумали. А после серии спецопераций по промывке мозгов, решили, что без ""трепанации"" черепицы не обойтись. А вдруг вскрытие что-нибудь ""новенькое"" да покажет. Это же русские – у них все на чердак идет. Там и лыжи найти можно, и пулемет. И что-то подсказывает, что найдут. Ведь к тому времени Brexit уже точно наступит.А из средств ""химзащиты"" от него только и останется, что Россия.   "
politics,Песков рассказал о подготовке визита Путина в Сербию,"Президент Сербии Александр Вучич 21 декабря в ходе пресс-конференции заявил, что ожидает с визитом Путина в Сербию 17 января.""Да, готовится"", - сказал Песков.На вопрос, планирует ли Путин лично вручить Вучичу орден Александра Невского, которым он был награжден указом президента РФ 7 января, пресс-секретарь российского лидера сообщил, что ""программа прорабатывается"".Путин подписал указ о награждении президента Сербии орденом Александра Невского за большой вклад в развитие сотрудничества двух стран.Ранее вице-премьер РФ Юрий Борисов сообщил, что визит Путина в Сербию запланирован на январь. По его словам, предполагается, что российский лидер на встрече с Вучичем может, в частности, обсудить ключевые вопросы сотрудничества двух стран в энергетике, транспорте и инфраструктуре."
politics,Цена плача или стена платы. Трамп так и не ввел чрезвычайное положение,"Такие вещи лучше, конечно, объявлять с утра, а не на ночь глядя. Но Трамп потому и обратился к народу перед сном, чтобы его слово было последним. По крайней мере, 8-го января. Слов этих в итоге вышло не мало. И последних, которыми он крыл демократов, тоже. Но главные – ""чрезвычайное положение"" – так и не прозвучали. Хотя, казалось, о чем еще говорить в обстановке беспросветного ""шатдауна"". Но Трамп не был бы самим собой, делай он то, чего от него все ждут. Тем паче, если знает, что ждали. Он еще 4-го числа допустил, что введет особый режим управления, если конгресс таки не одумается и не выдаст ему эти злосчастные 5,7 миллиарда долларов на строительство ""мексиканской"" стены. А когда он за день до эфира написал в Твиттере – мол, ""рад сообщить, что обращусь к нации в связи с угрозой национальной безопасности и гуманитарным кризисом на южной границе"", сомнений не осталось. Вот он, Дональд – Новый год. У него угроза безопасности и гуманитарный кризис, а он рад сообщить. Как та жена, которой муж предлагает хоть лимон съесть, чтобы ее стенания из-за нападения сексуального маньяка выглядели правдоподобно. Впрочем, выражение его лица указывало на то, что свой лимон он съел. Его стенания звучали оправданно. Если считать, что они от слова ""стена"". А ""ЧП"" у него, видимо, от слов ""чуть позже"". Хотя у них, чтобы ЧП ввести, ЧП не надо. Было бы желание наделить себя сверхполномочиями, чтобы иметь весь этот Капитолийский холм в виду. Клинтон делал это 17 раз. Буш-младший – 12. Обама – 13. Трампу с его тремя ""чрезвычайками"" сам Бог велел поставить Америку в положение. А потом заслон на границе с Мексикой. И пусть демократы сколько угодно опротестовывают это в суде. Когда он закончится, стена уже будет построена. Не разбирать же ее обратно. Но Трамп пошел другим путем. Он решил, что ему еще важно явить народу силу убеждения. Поэтому и пригласил лидеров конгресса в Белый дом на беседу. Знает – чтобы победить демократов, нужно думать как демократы. А они думают, будто это они здесь самые главные. Не дали деньги на забор, и вот вам – ""шатдаун"". Приостановка финансирования госучреждений, если буквально. Но только если разложить по созвучию, получится истинный смысл. Для Трампа. ""Шат"" – это в переводе с английского, извините, ""нагадить"". А ""даун"" можно и не переводить, чтобы понять, что думает Трамп о тех, кто только о том и мечтает, чтобы поШАТнуть его репутацию. При этом он заявил даже, что готов уступить своим оппонентам и возвести преграду не из бетона, а из стали. Правда, за те же деньги. Потому что если в государстве с долгом под 21 триллион цена вопроса – пять-шесть миллиардов, то понятно, что это – не вопрос цены. Это – дело принципа. Он же сразу сказал, что настоящий президент США должен сделать три дела: вырастить стену, посадить Клинтон и построить отношения с Путиным. С чего-то же ему надо начинать. Хотя от разговоров даже стены не рождаются. Надо, чтобы кое-кто все-таки оказался в положении. "
politics,"Политик: Запад не хочет отвечать за то, что может произойти на Украине ","Украине стать членом НАТО будет проще, чем членом Евросоюза, это вопрос среднесрочной перспективы, считает глава украинского внешнеполитического ведомства Павел Климкин.""С НАТО это, конечно, проще (стать членом альянса – ред.), так как это фокус на реформирование сектора безопасности и обороны. Касательно Европейского союза (членства – ред.), можете считать, что это банально, но чем лучше мы будем выполнять Соглашение об ассоциации, чем лучше будем перенимать европейские стандарты, тем быстрее мы получим членство в ЕС"", – сказал Климкин на брифинге, который транслировали украинские телеканалы.В ноябре 2018 года парламент Украины по предложению президента Петра Порошенко принял в первом чтении проект изменений в конституцию страны, которым закрепляется стремление страны в ЕС и НАТО.По мнению Климкина, этого можно достичь в среднесрочной перспективе. ""Сколько это будет лет – или это будет 10 или восемь лет – это спекуляции, сегодня я этого сказать не могу"", – добавил глава внешнеполитического ведомства.В эфире радио Sputnik депутат Верховной рады третьего-седьмого созывов, член президиума ""Союза левых сил"" Александр Голуб высказал свою точку зрения по этому вопросу. ""Климкин прав в том, что вступить в военный блок Украине проще, чем в Европейский союз. Безусловно, все зависит от стратегических планов хозяев НАТО – прежде всего Вашингтона. Если это будет нужно Вашингтону, исходя из каких-то стратегических или военных целей, то этот процесс произойдет. Что сегодня сдерживает вступление Украины в НАТО? Это не состояние ее вооруженных сил, не подготовка военнослужащих. Этому препятствует нежелание западных стран брать на себя ответственность за то, что происходит в Украине, и за то, что может произойти. Потому что пока очень четко прослеживаются стратегические планы втянуть Украину и Россию в военное столкновение. В этой ситуации Запад хотел бы, чтобы Украина выполняла его задачи, но очень не хотел бы исполнять конкретные обязанности перед Украиной"", – сказал Александр Голуб.  "
politics,"Сенатор рассказал, что побудило Россию скорректировать оборонную стратегию ","Бывший директор ЦРУ Дэвид Петреус на конференции в Индии назвал президента России Владимира Путина ""самым большим подарком"" для НАТО. По его словам, приход Путина к власти дал альянсу ""новый повод к существованию"". Экс-глава ЦРУ также предположил, что Вашингтон оспорит ""новый геополитический порядок"", в том числе и при помощи НАТО.""Бывший директор ЦРУ Дэвид Петреус откровенно передергивает, сознательно меняя местами причину и следствие. Напомню, что самое масштабное расширение альянса на восток произошло в далеко не самый сложный период отношений между Россией и Западом, в марте 2004 года, когда в блок вошли сразу семь государств: Болгария, Латвия, Литва, Румыния, Словакия, Словения и Эстония. Причем присоединились они к плану действий по членству в НАТО еще в ноябре 2002 года"", - сказал Клинцевич.Сенатор также отметил, что Россия, президентом которой в то время уже был Путин, предлагала Западу поставить точку в противостоянии, обеспечив мировую безопасность на принципиально новой основе, и реальные возможности для этого существовали. ""Однако, судя по всему, определенные влиятельные круги на Западе и, прежде всего, в США, такой ход развития событий не устраивал, и получилось то, что получилось"", - добавил он.""Разумеется, мы должны были реагировать. Именно расширение НАТО на восток побудило руководство России внести серьезные коррективы в оборонную политику страны. В результате и возник ""новый геополитический порядок"", который, пусть не рассчитывает бывший главный разведчик США, никому оспорить не удастся"", - заключил политик.В феврале 2007 года на Мюнхенской конференции по вопросам политики безопасности Путин выступил со знаменитой речью, в которой подверг жесткой критике внешнюю политику США и идеи однополярного мироустройства. Президент России резко выступил против планов расширения НАТО и размещения в Восточной Европе объектов американской противоракетной обороны."
